ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,bimonthly,bimonthly_lower,bimonthly_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2020-02-13,13966.167271192786,7598.522493750834,15126.749018988858,9486.866704805538,18492.22726491417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017072385532993135,0.017072385532993135,0.017072385532993135,0.0,0.0,0.0,-0.18300691441060435,-0.18300691441060435,-0.18300691441060435,-0.2000792999435975,-0.2000792999435975,-0.2000792999435975,0.0,0.0,0.0,11410.262092749424
2020-02-14,13992.156113599845,7681.519687016132,15327.863212674489,9441.316111909675,18590.74583789525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026184665524614244,0.026184665524614244,0.026184665524614244,0.0,0.0,0.0,-0.18052778048484702,-0.18052778048484702,-0.18052778048484702,-0.20671244600946126,-0.20671244600946126,-0.20671244600946126,0.0,0.0,0.0,11466.183226214182
2020-02-15,14018.144956006914,7411.118816554493,15481.74021266247,9395.765519013796,18675.481473848457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033872164234922224,0.033872164234922224,0.033872164234922224,0.0,0.0,0.0,-0.17922706185840223,-0.17922706185840223,-0.17922706185840223,-0.2130992260933245,-0.2130992260933245,-0.2130992260933245,0.0,0.0,0.0,11505.714022836613
2020-02-16,14044.133798413977,7343.780452728376,15477.752755428246,9346.357130778792,18757.92603519725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039688429486907,0.039688429486907,0.039688429486907,0.0,0.0,0.0,-0.17954213414702613,-0.17954213414702613,-0.17954213414702613,-0.21923056363393312,-0.21923056363393312,-0.21923056363393312,0.0,0.0,0.0,11522.62004400035
2020-02-17,14070.122640821044,7513.155936647722,15680.682748152441,9300.449684252686,18843.040503623506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009456155611208081,0.009456155611208081,0.009456155611208081,0.04331152839299244,0.04331152839299244,0.04331152839299244,0.009456155611208081,0.009456155611208081,0.009456155611208081,-0.17233026365694518,-0.17233026365694518,-0.17233026365694518,-0.2250979476611457,-0.2250979476611457,-0.2250979476611457,0.0,0.0,0.0,11645.4146964428
2020-02-18,14096.111483228107,7434.23040622846,15213.637366086252,9254.381751621417,18926.066280831667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04456815217119844,0.04456815217119844,0.04456815217119844,0.0,0.0,0.0,-0.1861252926624179,-0.1861252926624179,-0.1861252926624179,-0.23069344483361634,-0.23069344483361634,-0.23069344483361634,0.0,0.0,0.0,11472.468608010206
2020-02-19,14122.100325635172,7308.48068425758,15287.4357100147,9209.689010018406,19026.307282802554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043455705721216445,0.043455705721216445,0.043455705721216445,0.0,0.0,0.0,-0.1925540042904379,-0.1925540042904379,-0.1925540042904379,-0.23600971001165433,-0.23600971001165433,-0.23600971001165433,0.0,0.0,0.0,11402.833358942822
2020-02-20,14148.089168042236,7103.5881788694005,15429.628742372777,9123.668129886022,19107.401886978983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04016436189227698,0.04016436189227698,0.04016436189227698,0.0,0.0,0.0,-0.20087563345773196,-0.20087563345773196,-0.20087563345773196,-0.24103999535000895,-0.24103999535000895,-0.24103999535000895,0.0,0.0,0.0,11306.082794195276
2020-02-21,14174.078010449302,6902.151426009966,15405.586751210727,9094.559129049836,19212.11539418831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035095617355142696,0.035095617355142696,0.035095617355142696,0.0,0.0,0.0,-0.21068254054416258,-0.21068254054416258,-0.21068254054416258,-0.24577815789930527,-0.24577815789930527,-0.24577815789930527,0.0,0.0,0.0,11187.847245336694
2020-02-22,14200.066852856366,7185.473821448309,14966.56041153778,9070.052398781143,19357.641264111047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028868408933013966,0.028868408933013966,0.028868408933013966,0.0,0.0,0.0,-0.2213502567753442,-0.2213502567753442,-0.2213502567753442,-0.25021866570835816,-0.25021866570835816,-0.25021866570835816,0.0,0.0,0.0,11056.878408749555
2020-02-23,14226.055695263434,6579.756019362124,15255.126550271205,9011.129856622754,19492.80042583673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02230070706776283,0.02230070706776283,0.02230070706776283,0.0,0.0,0.0,-0.2320558953563728,-0.2320558953563728,-0.2320558953563728,-0.2543566024241356,-0.2543566024241356,-0.2543566024241356,0.0,0.0,0.0,10924.81560350945
2020-02-24,14252.044537670494,6692.208193189722,14878.947391185464,8977.873479695894,19567.40244610948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01635551682624298,0.01635551682624298,0.01635551682624298,0.0,0.0,0.0,-0.2418321535630559,-0.2418321535630559,-0.2418321535630559,-0.25818767038929885,-0.25818767038929885,-0.25818767038929885,0.0,0.0,0.0,10805.441914449051
2020-02-25,14278.033380077557,6448.291267061239,14842.991877536444,8887.364305971374,19640.256945260076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012046020239817478,0.012046020239817478,0.012046020239817478,0.0,0.0,0.0,-0.24966217200181168,-0.24966217200181168,-0.24966217200181168,-0.26170819224162917,-0.26170819224162917,-0.26170819224162917,0.0,0.0,0.0,10713.348554493024
2020-02-26,14304.022222484624,6466.191437593239,14739.228289677787,8820.492730291251,19713.111444410675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010304319380686048,0.010304319380686048,0.010304319380686048,0.0,0.0,0.0,-0.2546107916424957,-0.2546107916424957,-0.2546107916424957,-0.2649151110231818,-0.2649151110231818,-0.2649151110231818,0.0,0.0,0.0,10662.063800745962
2020-02-27,14330.011064891689,6365.4033206818995,14946.678748798833,8718.038405318675,19785.965943561267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011829631471194839,0.011829631471194839,0.011829631471194839,0.0,0.0,0.0,-0.2559763573398133,-0.2559763573398133,-0.2559763573398133,-0.2678059888110081,-0.2678059888110081,-0.2678059888110081,0.0,0.0,0.0,10661.867031861495
2020-02-28,14355.999907298756,6328.834059448082,14977.045947848856,8652.22647238427,19858.82044271185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016941731408558265,0.016941731408558265,0.016941731408558265,0.0,0.0,0.0,-0.25343727247636066,-0.25343727247636066,-0.25343727247636066,-0.270379003884919,-0.270379003884919,-0.270379003884919,0.0,0.0,0.0,10717.654447122071
2020-02-29,14381.988749705815,6335.807337234172,15299.6261414857,8615.291437500964,19931.674941862428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025470781636243035,0.025470781636243035,0.025470781636243035,0.0,0.0,0.0,-0.2471621648151056,-0.2471621648151056,-0.2471621648151056,-0.2726329464513486,-0.2726329464513486,-0.2726329464513486,0.0,0.0,0.0,10827.305275982031
2020-03-01,14407.977592112882,6318.211844120823,15480.791386968673,8578.723512693165,20004.529441013026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036713141658723324,0.036713141658723324,0.036713141658723324,0.0,0.0,0.0,-0.23785407128773312,-0.23785407128773312,-0.23785407128773312,-0.2745672129464564,-0.2745672129464564,-0.2745672129464564,0.0,0.0,0.0,10980.981462806405
2020-03-02,14433.966434519947,6593.123280610972,15716.253947707748,8541.060162991593,20115.49353140879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04947360447982872,0.04947360447982872,0.04947360447982872,0.0,0.0,0.0,-0.22670819446469884,-0.22670819446469884,-0.22670819446469884,-0.27618179894452755,-0.27618179894452755,-0.27618179894452755,0.0,0.0,0.0,11161.667965185863
2020-03-03,14459.955276927014,6513.828354405562,15904.05374278915,8504.223739131767,20236.105430782234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06219899715770024,0.06219899715770024,0.06219899715770024,0.0,0.0,0.0,-0.2152782935440988,-0.2152782935440988,-0.2152782935440988,-0.27747729070179905,-0.27747729070179905,-0.27747729070179905,0.0,0.0,0.0,11347.04078018618
2020-03-04,14485.944119334077,6407.835861372425,16502.73879900959,8504.408881093555,20360.214375608928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07318923179768753,0.07318923179768753,0.07318923179768753,0.0,0.0,0.0,-0.20526562357101336,-0.20526562357101336,-0.20526562357101336,-0.27845485536870085,-0.27845485536870085,-0.27845485536870085,0.0,0.0,0.0,11512.477766664115
2020-03-05,14511.932961741137,6576.468836055228,16216.665936523397,8470.687201714894,20480.538527177334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08085388678774343,0.08085388678774343,0.08085388678774343,0.0,0.0,0.0,-0.19826234311955304,-0.19826234311955304,-0.19826234311955304,-0.27911622990729645,-0.27911622990729645,-0.27911622990729645,0.0,0.0,0.0,11634.763129552464
2020-03-06,14537.921804148205,6707.153300322538,16510.254387363984,8455.382120826169,20599.305938670717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08396960460320656,0.08396960460320656,0.08396960460320656,0.0,0.0,0.0,-0.195494104150212,-0.195494104150212,-0.195494104150212,-0.2794637087534186,-0.2794637087534186,-0.2794637087534186,0.0,0.0,0.0,11695.843804840417
2020-03-07,14563.910646555269,6473.669789352136,16513.631921021668,8379.846576400138,20717.7173775182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08188947714551754,0.08188947714551754,0.08188947714551754,0.0,0.0,0.0,-0.19761065312081466,-0.19761065312081466,-0.19761065312081466,-0.2795001302663322,-0.2795001302663322,-0.2795001302663322,0.0,0.0,0.0,11685.926751696297
2020-03-08,14589.899488962335,6489.715888519233,16692.497033436553,8315.66029751358,20835.812221562996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07466179179281364,0.07466179179281364,0.07466179179281364,0.0,0.0,0.0,-0.20456707021870796,-0.20456707021870796,-0.20456707021870796,-0.2792288620115216,-0.2792288620115216,-0.2792288620115216,0.0,0.0,0.0,11605.286495719887
2020-03-09,14615.888331369399,6190.6272148547,16454.77130661776,8275.526136332015,20952.764792425318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06303133115410511,0.06303133115410511,0.06303133115410511,0.0,0.0,0.0,-0.21562245377112235,-0.21562245377112235,-0.21562245377112235,-0.27865378492522747,-0.27865378492522747,-0.27865378492522747,0.0,0.0,0.0,11464.374625314815
2020-03-10,14641.877173776464,5959.470593280229,16246.631170751509,8203.686062920733,21039.609307059713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048318859557441834,0.048318859557441834,0.048318859557441834,0.0,0.0,0.0,-0.22946041685415552,-0.22946041685415552,-0.22946041685415552,-0.2777792764115974,-0.2777792764115974,-0.2777792764115974,0.0,0.0,0.0,11282.145933954373
2020-03-11,14667.866016183527,5787.533023682679,16187.181038226003,8124.482214804865,21131.758592229366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03219880394567637,0.03219880394567637,0.03219880394567637,0.0,0.0,0.0,-0.2444113884806901,-0.2444113884806901,-0.2444113884806901,-0.2766101924263665,-0.2766101924263665,-0.2766101924263665,0.0,0.0,0.0,11082.872517119382
2020-03-12,14693.854858590594,5914.9789078813055,15741.949390579,8048.259736002016,21228.03791260879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01641611711208767,0.01641611711208767,0.01641611711208767,0.0,0.0,0.0,-0.2587357314905934,-0.2587357314905934,-0.2587357314905934,-0.2751518486026811,-0.2751518486026811,-0.2751518486026811,0.0,0.0,0.0,10892.029573336547
2020-03-13,14719.843700997657,5602.955356068778,15618.54176015785,7972.135747991153,21303.340042944135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024961608272209774,0.0024961608272209774,0.0024961608272209774,0.0,0.0,0.0,-0.2709138396504417,-0.2709138396504417,-0.2709138396504417,-0.2734100004776626,-0.2734100004776626,-0.2734100004776626,0.0,0.0,0.0,10732.034324906013
2020-03-14,14745.832543404726,5744.3205476114035,15598.460942855758,7927.7018223472605,21409.310559632846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00849684902315932,-0.00849684902315932,-0.00849684902315932,0.0,0.0,0.0,-0.27988767190259284,-0.27988767190259284,-0.27988767190259284,-0.2713908228794335,-0.2713908228794335,-0.2713908228794335,0.0,0.0,0.0,10618.655802565687
2020-03-15,14771.821385811785,5352.613160620999,15419.498847499226,7897.62741048735,21520.868418500417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016107282293818602,-0.016107282293818602,-0.016107282293818602,0.0,0.0,0.0,-0.2852081708309572,-0.2852081708309572,-0.2852081708309572,-0.2691008885371386,-0.2691008885371386,-0.2691008885371386,0.0,0.0,0.0,10558.777228522791
2020-03-16,14797.810228218848,5454.7364269423815,15294.221754798817,7868.496577252861,21639.840160595482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020515461552220615,-0.020515461552220615,-0.020515461552220615,0.0,0.0,0.0,-0.2870626075294836,-0.2870626075294836,-0.2870626075294836,-0.266547145977263,-0.266547145977263,-0.266547145977263,0.0,0.0,0.0,10549.912238379884
2020-03-17,14823.799070625915,5565.164509893373,15525.64030369915,7839.365744018377,21747.560352821984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022443928109437173,-0.022443928109437173,-0.022443928109437173,0.0,0.0,0.0,-0.28618082488120533,-0.28618082488120533,-0.28618082488120533,-0.26373689677176815,-0.26373689677176815,-0.26373689677176815,0.0,0.0,0.0,10581.512024720945
2020-03-18,14849.787913032978,5755.029477626554,15925.47599367194,7810.234910783889,21851.139193027357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022966362500262245,-0.022966362500262245,-0.022966362500262245,0.0,0.0,0.0,-0.2836441347048875,-0.2836441347048875,-0.2836441347048875,-0.26067777220462524,-0.26067777220462524,-0.26067777220462524,0.0,0.0,0.0,10637.732669889643
2020-03-19,14875.776755440047,5259.049918062584,15609.11227589336,7768.05000178481,21954.718033232744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02326212537285928,-0.02326212537285928,-0.02326212537285928,0.0,0.0,0.0,-0.28063983479703963,-0.28063983479703963,-0.28063983479703963,-0.25737770942418037,-0.25737770942418037,-0.25737770942418037,0.0,0.0,0.0,10701.041224315712
2020-03-20,14901.765597847107,5218.169463328158,15949.261725176439,7694.29832890086,22074.855946161257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0243689027890794,-0.0243689027890794,-0.0243689027890794,0.0,0.0,0.0,-0.2782138299394841,-0.2782138299394841,-0.2782138299394841,-0.2538449271504047,-0.2538449271504047,-0.2538449271504047,0.0,0.0,0.0,10755.888318009618
2020-03-21,14927.754440254173,5374.281474374212,15972.596379791152,7670.039782308006,22224.741360342865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026983892594792575,-0.026983892594792575,-0.026983892594792575,0.0,0.0,0.0,-0.2770717936008999,-0.2770717936008999,-0.2770717936008999,-0.25008790100610734,-0.25008790100610734,-0.25008790100610734,0.0,0.0,0.0,10791.694743059152
2020-03-22,14953.743282661237,5040.642567184062,16034.789719042205,7645.7812357151515,22335.174784892897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031351133340423894,-0.031351133340423894,-0.031351133340423894,0.0,0.0,0.0,-0.27746647188287055,-0.27746647188287055,-0.27746647188287055,-0.24611533854244663,-0.24611533854244663,-0.24611533854244663,0.0,0.0,0.0,10804.580892579048
2020-03-23,14979.732125068305,5101.948995375209,16158.009744619483,7621.522689122298,22435.20162655817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0372521567368064,-0.0372521567368064,-0.0372521567368064,0.0,0.0,0.0,-0.2791883107655419,-0.2791883107655419,-0.2791883107655419,-0.2419361540287355,-0.2419361540287355,-0.2419361540287355,0.0,0.0,0.0,10797.566017350164
2020-03-24,15005.720967475369,5329.598778958797,16356.094579128085,7597.264142529448,22535.228468223435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04409397265347549,-0.04409397265347549,-0.04409397265347549,0.0,0.0,0.0,-0.28165341573103314,-0.28165341573103314,-0.28165341573103314,-0.23755944307755766,-0.23755944307755766,-0.23755944307755766,0.0,0.0,0.0,10779.30840147915
2020-03-25,15031.709809882428,5051.471794928638,16188.569767570421,7573.005595936598,22633.55999186037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05106777375132592,-0.05106777375132592,-0.05106777375132592,0.0,0.0,0.0,-0.28406223092668903,-0.28406223092668903,-0.28406223092668903,-0.2329944571753631,-0.2329944571753631,-0.2329944571753631,0.0,0.0,0.0,10761.768786644629
2020-03-26,15057.698652289495,5485.46106625287,16353.271684096757,7548.747049343744,22731.874850343243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05733819643348136,-0.05733819643348136,-0.05733819643348136,0.0,0.0,0.0,-0.285588774622757,-0.285588774622757,-0.285588774622757,-0.22825057818927558,-0.22825057818927558,-0.22825057818927558,0.0,0.0,0.0,10757.388945543398
